1.9891846179962158,1.988378882408142,1.9867675304412842,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.989990234375,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9867675304412842,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9907958507537842,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.987573266029358,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9907958507537842,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.987573266029358,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.987573266029358,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9867675304412842,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9907958507537842,1.9891846179962158,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.987573266029358,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9907958507537842,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.989990234375,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.9891846179962158,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.989990234375,1.9891846179962158,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9907958507537842,1.9867675304412842,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9907958507537842,1.988378882408142,1.9891846179962158,1.988378882408142,1.9867675304412842,1.9867675304412842,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.987573266029358,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9867675304412842,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9867675304412842,1.989990234375,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.987573266029358,1.9891846179962158,1.987573266029358,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.9891846179962158,1.989990234375,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.989990234375,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.989990234375,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.987573266029358,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9907958507537842,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.989990234375,1.987573266029358,1.988378882408142,1.9867675304412842,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9907958507537842,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.987573266029358,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.9867675304412842,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9907958507537842,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.9907958507537842,1.988378882408142,1.989990234375,1.988378882408142,1.988378882408142,1.9867675304412842,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9867675304412842,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.987573266029358,1.988378882408142,1.9891846179962158,1.988378882408142,1.9907958507537842,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.987573266029358,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.9867675304412842,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.9867675304412842,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9907958507537842,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9907958507537842,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9907958507537842,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.991601586341858,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.991601586341858,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.9867675304412842,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.9907958507537842,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.987573266029358,1.9891846179962158,1.988378882408142,1.988378882408142,1.9891846179962158,1.987573266029358,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.9907958507537842,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9867675304412842,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.988378882408142,1.9891846179962158,1.988378882408142,1.9891846179962158,1.9891846179962158
